From Previous KnowledgeID,To Current KnowledgeID,Count
Know_234,Know_232,7
Know_30,Know_123,7
Know_92,Know_123,7
Know_30,Know_325,7
Know_29,Know_325,7
Know_65,Know_325,7
Know_66,Know_325,7
Know_21,Know_161,7
Know_99,Know_161,7
Know_34,Know_161,7
Know_149,Know_161,7
Know_75,Know_80,7
Know_130,Know_71,7
Know_296,Know_28,7
Know_74,Know_28,7
Know_303,Know_230,7
Know_137,Know_230,7
Know_302,Know_230,7
Know_300,Know_230,7
Know_304,Know_230,7
Know_68,Know_230,7
Know_335,Know_333,7
Know_63,Know_333,7
Know_21,Know_79,7
Know_46,Know_79,7
Know_305,Know_11,7
Know_63,Know_11,7
Know_307,Know_11,7
Know_184,Know_11,7
Know_9,Know_11,7
Know_270,Know_11,7
Know_272,Know_11,7
Know_64,Know_11,7
Know_306,Know_11,7
Know_266,Know_11,7
Know_10,Know_11,7
Know_271,Know_11,7
Know_191,Know_11,7
Know_13,Know_11,7
Know_267,Know_11,7
Know_273,Know_11,7
Know_269,Know_11,7
Know_268,Know_11,7
Know_31,Know_272,7
Know_31,Know_271,7
Know_66,Know_347,7
Know_29,Know_347,7
Know_30,Know_347,7
Know_65,Know_347,7
Know_31,Know_266,7
Know_37,Know_49,7
Know_36,Know_49,7
Know_7,Know_49,7
Know_35,Know_49,7
Know_89,Know_49,7
Know_11,Know_214,7
Know_234,Know_214,7
Know_230,Know_214,7
Know_32,Know_214,7
Know_328,Know_159,7
Know_327,Know_159,7
Know_92,Know_159,7
Know_209,Know_159,7
Know_208,Know_159,7
Know_54,Know_159,7
Know_23,Know_159,7
Know_55,Know_159,7
Know_46,Know_159,7
Know_36,Know_159,7
Know_240,Know_308,7
Know_336,Know_308,7
Know_337,Know_308,7
Know_327,Know_308,7
Know_294,Know_308,7
Know_243,Know_308,7
Know_293,Know_308,7
Know_241,Know_308,7
Know_289,Know_308,7
Know_295,Know_308,7
Know_6,Know_308,7
Know_290,Know_308,7
Know_303,Know_308,7
Know_328,Know_308,7
Know_242,Know_308,7
Know_296,Know_108,7
Know_295,Know_108,7
Know_308,Know_108,7
Know_294,Know_108,7
Know_293,Know_108,7
Know_74,Know_108,7
Know_301,Know_108,7
Know_29,Know_300,7
Know_32,Know_300,7
Know_184,Know_31,7
Know_216,Know_31,7
Know_8,Know_31,7
Know_104,Know_31,7
Know_335,Know_31,7
Know_30,Know_324,7
Know_29,Know_324,7
Know_65,Know_324,7
Know_66,Know_324,7
Know_49,Know_75,7
Know_303,Know_75,7
Know_36,Know_345,7
Know_47,Know_345,7
Know_7,Know_178,7
Know_93,Know_121,7
Know_259,Know_51,7
Know_263,Know_51,7
Know_260,Know_51,7
Know_262,Know_51,7
Know_261,Know_51,7
Know_66,Know_290,7
Know_65,Know_290,7
Know_30,Know_290,7
Know_32,Know_290,7
Know_184,Know_290,7
Know_104,Know_290,7
Know_149,Know_64,7
Know_21,Know_102,7
Know_11,Know_102,7
Know_36,Know_240,7
Know_37,Know_240,7
Know_35,Know_240,7
Know_88,Know_84,7
Know_27,Know_84,7
Know_63,Know_84,7
Know_64,Know_84,7
Know_149,Know_162,7
Know_34,Know_162,7
Know_99,Know_162,7
Know_21,Know_162,7
Know_32,Know_149,7
Know_33,Know_149,7
Know_3,Know_149,7
Know_146,Know_149,7
Know_25,Know_149,7
Know_144,Know_149,7
Know_148,Know_149,7
Know_129,Know_149,7
Know_145,Know_149,7
Know_147,Know_149,7
Know_220,Know_222,7
Know_28,Know_63,7
Know_11,Know_194,7
Know_337,Know_194,7
Know_308,Know_194,7
Know_183,Know_194,7
Know_35,Know_194,7
Know_336,Know_194,7
Know_195,Know_185,7
Know_257,Know_337,7
Know_258,Know_337,7
Know_293,Know_109,7
Know_295,Know_109,7
Know_294,Know_109,7
Know_296,Know_109,7
Know_74,Know_109,7
Know_308,Know_109,7
Know_301,Know_109,7
Know_21,Know_250,7
Know_8,Know_250,7
Know_301,Know_107,7
Know_296,Know_107,7
Know_294,Know_107,7
Know_74,Know_107,7
Know_308,Know_107,7
Know_293,Know_107,7
Know_295,Know_107,7
Know_245,Know_3,7
Know_311,Know_3,7
Know_99,Know_3,7
Know_75,Know_81,7
Know_190,Know_82,7
Know_57,Know_82,7
Know_2,Know_82,7
Know_56,Know_82,7
Know_63,Know_332,7
Know_335,Know_332,7
Know_258,Know_336,7
Know_257,Know_336,7
Know_137,Know_248,7
Know_88,Know_85,7
Know_63,Know_85,7
Know_27,Know_85,7
Know_64,Know_85,7
Know_131,Know_144,7
Know_46,Know_144,7
Know_32,Know_144,7
Know_55,Know_144,7
Know_54,Know_144,7
Know_30,Know_128,7
Know_92,Know_128,7
Know_6,Know_40,7
Know_276,Know_40,7
Know_277,Know_40,7
Know_177,Know_40,7
Know_15,Know_40,7
Know_175,Know_40,7
Know_275,Know_40,7
Know_34,Know_40,7
Know_176,Know_40,7
Know_17,Know_40,7
Know_16,Know_40,7
Know_226,Know_40,7
Know_63,Know_348,7
Know_335,Know_348,7
Know_38,Know_66,7
Know_31,Know_312,7
Know_11,Know_312,7
Know_63,Know_331,7
Know_335,Know_331,7
Know_8,Know_225,7
Know_36,Know_241,7
Know_37,Know_241,7
Know_35,Know_241,7
Know_35,Know_243,7
Know_37,Know_243,7
Know_36,Know_243,7
Know_196,Know_182,7
Know_183,Know_182,7
Know_308,Know_182,7
Know_336,Know_182,7
Know_337,Know_182,7
Know_11,Know_182,7
Know_35,Know_182,7
Know_40,Know_38,7
Know_240,Know_38,7
Know_242,Know_38,7
Know_243,Know_38,7
Know_241,Know_38,7
Know_50,Know_38,7
Know_33,Know_38,7
Know_47,Know_116,7
Know_29,Know_116,7
Know_217,Know_12,7
Know_49,Know_12,7
Know_6,Know_12,7
Know_303,Know_89,7
Know_137,Know_89,7
Know_187,Know_190,7
Know_186,Know_190,7
Know_197,Know_190,7
Know_25,Know_190,7
Know_196,Know_190,7
Know_188,Know_190,7
Know_29,Know_302,7
Know_32,Know_302,7
Know_2,Know_39,7
Know_31,Know_8,7
Know_242,Know_8,7
Know_37,Know_8,7
Know_241,Know_8,7
Know_36,Know_8,7
Know_240,Know_8,7
Know_30,Know_8,7
Know_220,Know_8,7
Know_243,Know_8,7
Know_221,Know_8,7
Know_131,Know_145,7
Know_32,Know_145,7
Know_54,Know_145,7
Know_46,Know_145,7
Know_55,Know_145,7
Know_184,Know_206,7
Know_86,Know_206,7
Know_51,Know_206,7
Know_23,Know_206,7
Know_46,Know_217,7
Know_301,Know_217,7
Know_168,Know_328,7
Know_1,Know_328,7
Know_190,Know_328,7
Know_189,Know_328,7
Know_276,Know_46,7
Know_277,Know_46,7
Know_226,Know_46,7
Know_6,Know_46,7
Know_99,Know_46,7
Know_275,Know_46,7
Know_49,Know_46,7
Know_216,Know_46,7
Know_309,Know_46,7
Know_65,Know_323,7
Know_29,Know_323,7
Know_30,Know_323,7
Know_66,Know_323,7
Know_99,Know_104,7
Know_293,Know_98,7
Know_74,Know_98,7
Know_295,Know_98,7
Know_296,Know_98,7
Know_294,Know_98,7
Know_11,Know_117,7
Know_31,Know_249,7
Know_246,Know_249,7
Know_196,Know_189,7
Know_197,Know_189,7
Know_25,Know_189,7
Know_188,Know_189,7
Know_187,Know_189,7
Know_186,Know_189,7
Know_137,Know_234,7
Know_232,Know_234,7
Know_233,Know_234,7
Know_214,Know_234,7
Know_67,Know_29,7
Know_43,Know_7,7
Know_6,Know_7,7
Know_190,Know_212,7
Know_189,Know_212,7
Know_25,Know_135,7
Know_195,Know_135,7
Know_131,Know_135,7
Know_306,Know_32,7
Know_252,Know_32,7
Know_305,Know_32,7
Know_17,Know_32,7
Know_15,Know_32,7
Know_16,Know_32,7
Know_307,Know_32,7
Know_31,Know_9,7
Know_30,Know_9,7
Know_29,Know_320,7
Know_48,Know_320,7
Know_36,Know_320,7
Know_219,Know_237,7
Know_8,Know_237,7
Know_79,Know_21,7
Know_294,Know_21,7
Know_293,Know_21,7
Know_295,Know_21,7
Know_303,Know_21,7
Know_226,Know_21,7
Know_43,Know_69,7
Know_6,Know_69,7
Know_130,Know_112,7
Know_2,Know_92,7
Know_7,Know_92,7
Know_69,Know_92,7
Know_29,Know_322,7
Know_48,Know_322,7
Know_36,Know_322,7
Know_135,Know_25,7
Know_220,Know_25,7
Know_221,Know_25,7
Know_113,Know_25,7
Know_98,Know_25,7
Know_105,Know_25,7
Know_103,Know_25,7
Know_68,Know_175,7
Know_14,Know_175,7
Know_217,Know_175,7
Know_1,Know_175,7
Know_66,Know_14,7
Know_245,Know_14,7
Know_33,Know_14,7
Know_65,Know_14,7
Know_13,Know_14,7
Know_233,Know_14,7
Know_214,Know_14,7
Know_232,Know_14,7
Know_52,Know_14,7
Know_88,Know_14,7
Know_35,Know_343,7
Know_32,Know_157,7
Know_303,Know_216,7
Know_216,Know_231,7
Know_23,Know_231,7
Know_234,Know_231,7
Know_2,Know_226,7
Know_50,Know_226,7
Know_34,Know_226,7
Know_149,Know_168,7
Know_104,Know_168,7
Know_38,Know_44,7
Know_77,Know_44,7
Know_51,Know_44,7
Know_73,Know_44,7
Know_38,Know_45,7
Know_51,Know_45,7
Know_73,Know_45,7
Know_77,Know_45,7
Know_89,Know_67,7
Know_31,Know_67,7
Know_14,Know_67,7
Know_68,Know_67,7
Know_219,Know_238,7
Know_8,Know_238,7
Know_294,Know_48,7
Know_295,Know_48,7
Know_293,Know_48,7
Know_90,Know_48,7
Know_34,Know_257,7
Know_189,Know_137,7
Know_252,Know_137,7
Know_190,Know_137,7
Know_168,Know_137,7
Know_137,Know_247,7
Know_34,Know_258,7
Know_89,Know_68,7
Know_11,Know_68,7
Know_21,Know_236,7
Know_11,Know_236,7
Know_8,Know_239,7
Know_219,Know_239,7
Know_50,Know_215,7
Know_49,Know_37,7
Know_40,Know_37,7
Know_38,Know_1,7
Know_231,Know_1,7
Know_236,Know_1,7
Know_235,Know_1,7
Know_275,Know_57,7
Know_183,Know_57,7
Know_276,Know_57,7
Know_69,Know_57,7
Know_277,Know_57,7
Know_226,Know_57,7
Know_92,Know_125,7
Know_30,Know_125,7
Know_293,Know_47,7
Know_174,Know_47,7
Know_294,Know_47,7
Know_295,Know_47,7
Know_31,Know_270,7
Know_31,Know_267,7
Know_29,Know_346,7
Know_48,Know_346,7
Know_36,Know_346,7
Know_61,Know_163,7
Know_162,Know_163,7
Know_99,Know_163,7
Know_161,Know_163,7
Know_29,Know_163,7
Know_149,Know_163,7
Know_241,Know_228,6
Know_240,Know_228,6
Know_28,Know_228,6
Know_243,Know_228,6
Know_231,Know_228,6
Know_242,Know_228,6
Know_56,Know_314,6
Know_301,Know_314,6
Know_189,Know_207,6
Know_190,Know_207,6
Know_93,Know_191,6
Know_232,Know_246,6
Know_233,Know_246,6
Know_252,Know_246,6
Know_56,Know_344,6
Know_13,Know_30,6
Know_268,Know_30,6
Know_6,Know_30,6
Know_267,Know_30,6
Know_271,Know_30,6
Know_49,Know_30,6
Know_302,Know_30,6
Know_300,Know_30,6
Know_304,Know_30,6
Know_79,Know_30,6
Know_270,Know_30,6
Know_266,Know_30,6
Know_269,Know_30,6
Know_272,Know_30,6
Know_273,Know_30,6
Know_2,Know_263,6
Know_29,Know_263,6
Know_31,Know_263,6
Know_32,Know_263,6
Know_6,Know_198,6
Know_64,Know_146,6
Know_308,Know_146,6
Know_30,Know_146,6
Know_161,Know_146,6
Know_162,Know_146,6
Know_3,Know_146,6
Know_61,Know_146,6
Know_104,Know_146,6
Know_179,Know_219,6
Know_36,Know_219,6
Know_180,Know_219,6
Know_178,Know_219,6
Know_37,Know_219,6
Know_109,Know_20,6
Know_40,Know_20,6
Know_42,Know_20,6
Know_107,Know_20,6
Know_108,Know_20,6
Know_40,Know_43,6
Know_35,Know_340,6
Know_37,Know_27,6
Know_189,Know_27,6
Know_190,Know_27,6
Know_32,Know_177,6
Know_21,Know_177,6
Know_40,Know_177,6
Know_308,Know_349,6
Know_46,Know_269,6
Know_55,Know_269,6
Know_54,Know_269,6
Know_38,Know_73,6
Know_28,Know_73,6
Know_21,Know_179,6
Know_40,Know_179,6
Know_50,Know_179,6
Know_69,Know_179,6
Know_30,Know_304,6
Know_31,Know_304,6
Know_216,Know_304,6
Know_214,Know_223,6
Know_221,Know_223,6
Know_29,Know_223,6
Know_50,Know_6,6
Know_38,Know_6,6
Know_219,Know_6,6
Know_208,Know_210,6
Know_209,Know_210,6
Know_38,Know_52,6
Know_65,Know_52,6
Know_14,Know_52,6
Know_66,Know_52,6
Know_28,Know_52,6
Know_308,Know_16,6
Know_28,Know_16,6
Know_38,Know_16,6
Know_68,Know_224,6
Know_25,Know_224,6
Know_7,Know_88,6
Know_2,Know_88,6
Know_14,Know_88,6
Know_209,Know_88,6
Know_37,Know_88,6
Know_208,Know_88,6
Know_330,Know_326,6
Know_332,Know_326,6
Know_348,Know_326,6
Know_334,Know_326,6
Know_333,Know_326,6
Know_331,Know_326,6
Know_8,Know_285,6
Know_99,Know_174,6
Know_30,Know_174,6
Know_149,Know_174,6
Know_108,Know_110,6
Know_107,Know_110,6
Know_109,Know_110,6
Know_40,Know_110,6
Know_42,Know_110,6
Know_32,Know_41,6
Know_7,Know_41,6
Know_42,Know_33,6
Know_94,Know_33,6
Know_66,Know_33,6
Know_101,Know_33,6
Know_96,Know_33,6
Know_102,Know_33,6
Know_97,Know_33,6
Know_100,Know_33,6
Know_103,Know_33,6
Know_95,Know_33,6
Know_55,Know_33,6
Know_65,Know_33,6
Know_98,Know_33,6
Know_45,Know_33,6
Know_73,Know_33,6
Know_105,Know_33,6
Know_106,Know_33,6
Know_113,Know_33,6
Know_130,Know_33,6
Know_54,Know_33,6
Know_107,Know_111,6
Know_40,Know_111,6
Know_42,Know_111,6
Know_108,Know_111,6
Know_109,Know_111,6
Know_184,Know_83,6
Know_50,Know_83,6
Know_196,Know_83,6
Know_8,Know_288,6
Know_17,Know_242,6
Know_6,Know_242,6
Know_228,Know_242,6
Know_137,Know_242,6
Know_48,Know_242,6
Know_16,Know_242,6
Know_227,Know_242,6
Know_229,Know_242,6
Know_15,Know_242,6
Know_32,Know_176,6
Know_21,Know_176,6
Know_40,Know_176,6
Know_209,Know_318,6
Know_208,Know_318,6
Know_194,Know_195,6
Know_186,Know_195,6
Know_52,Know_195,6
Know_193,Know_195,6
Know_187,Know_195,6
Know_61,Know_195,6
Know_188,Know_195,6
Know_249,Know_218,6
Know_2,Know_297,6
Know_32,Know_297,6
Know_67,Know_93,6
Know_32,Know_93,6
Know_301,Know_10,6
Know_46,Know_10,6
Know_252,Know_10,6
Know_268,Know_65,6
Know_269,Know_65,6
Know_273,Know_65,6
Know_272,Know_65,6
Know_267,Know_65,6
Know_270,Know_65,6
Know_92,Know_65,6
Know_271,Know_65,6
Know_266,Know_65,6
Know_21,Know_184,6
Know_88,Know_184,6
Know_25,Know_184,6
Know_35,Know_50,6
Know_92,Know_50,6
Know_184,Know_54,6
Know_69,Know_54,6
Know_43,Know_54,6
Know_174,Know_54,6
Know_6,Know_54,6
Know_301,Know_54,6
Know_208,Know_321,6
Know_209,Know_321,6
Know_31,Know_339,6
Know_34,Know_183,6
Know_198,Know_183,6
Know_50,Know_251,6
Know_40,Know_251,6
Know_252,Know_251,6
Know_219,Know_251,6
Know_11,Know_233,6
Know_221,Know_233,6
Know_220,Know_233,6
Know_174,Know_152,6
Know_3,Know_317,6
Know_1,Know_317,6
Know_7,Know_317,6
Know_12,Know_317,6
Know_12,Know_99,6
Know_20,Know_99,6
Know_29,Know_99,6
Know_54,Know_99,6
Know_55,Know_99,6
Know_46,Know_99,6
Know_102,Know_129,6
Know_98,Know_129,6
Know_55,Know_129,6
Know_97,Know_129,6
Know_31,Know_129,6
Know_65,Know_129,6
Know_94,Know_129,6
Know_96,Know_129,6
Know_95,Know_129,6
Know_14,Know_129,6
Know_46,Know_129,6
Know_101,Know_129,6
Know_105,Know_129,6
Know_100,Know_129,6
Know_308,Know_129,6
Know_66,Know_129,6
Know_106,Know_129,6
Know_113,Know_129,6
Know_54,Know_129,6
Know_42,Know_129,6
Know_103,Know_129,6
Know_34,Know_277,6
Know_8,Know_193,6
Know_29,Know_193,6
Know_31,Know_193,6
Know_191,Know_193,6
Know_219,Know_193,6
Know_46,Know_193,6
Know_196,Know_193,6
Know_7,Know_315,6
Know_3,Know_315,6
Know_12,Know_315,6
Know_1,Know_315,6
Know_50,Know_180,6
Know_21,Know_180,6
Know_40,Know_180,6
Know_69,Know_180,6
Know_93,Know_118,6
Know_3,Know_147,6
Know_162,Know_147,6
Know_104,Know_147,6
Know_61,Know_147,6
Know_161,Know_147,6
Know_30,Know_147,6
Know_308,Know_147,6
Know_64,Know_147,6
Know_37,Know_86,6
Know_7,Know_86,6
Know_35,Know_245,6
Know_31,Know_245,6
Know_64,Know_335,6
Know_92,Know_35,6
Know_180,Know_2,6
Know_52,Know_2,6
Know_95,Know_2,6
Know_178,Know_2,6
Know_64,Know_2,6
Know_249,Know_2,6
Know_61,Know_2,6
Know_56,Know_2,6
Know_76,Know_2,6
Know_179,Know_2,6
Know_57,Know_2,6
Know_63,Know_2,6
Know_43,Know_55,6
Know_174,Know_55,6
Know_301,Know_55,6
Know_69,Know_55,6
Know_184,Know_55,6
Know_6,Know_55,6
Know_221,Know_220,6
Know_37,Know_220,6
Know_36,Know_220,6
Know_35,Know_220,6
Know_40,Know_158,6
Know_116,Know_158,6
Know_14,Know_158,6
Know_11,Know_158,6
Know_12,Know_221,6
Know_51,Know_62,6
Know_23,Know_62,6
Know_2,Know_62,6
Know_223,Know_23,6
Know_222,Know_23,6
Know_190,Know_61,6
Know_89,Know_61,6
Know_259,Know_61,6
Know_262,Know_61,6
Know_189,Know_61,6
Know_261,Know_61,6
Know_79,Know_61,6
Know_263,Know_61,6
Know_260,Know_61,6
Know_334,Know_301,6
Know_348,Know_301,6
Know_333,Know_301,6
Know_330,Know_301,6
Know_331,Know_301,6
Know_40,Know_301,6
Know_332,Know_301,6
Know_54,Know_268,6
Know_46,Know_268,6
Know_55,Know_268,6
Know_99,Know_60,6
Know_40,Know_60,6
Know_79,Know_60,6
Know_25,Know_60,6
Know_37,Know_327,6
Know_196,Know_327,6
Know_12,Know_316,6
Know_3,Know_316,6
Know_7,Know_316,6
Know_1,Know_316,6
Know_54,Know_148,6
Know_96,Know_148,6
Know_55,Know_148,6
Know_106,Know_148,6
Know_31,Know_148,6
Know_102,Know_148,6
Know_66,Know_148,6
Know_65,Know_148,6
Know_95,Know_148,6
Know_101,Know_148,6
Know_42,Know_148,6
Know_105,Know_148,6
Know_14,Know_148,6
Know_46,Know_148,6
Know_113,Know_148,6
Know_103,Know_148,6
Know_100,Know_148,6
Know_308,Know_148,6
Know_97,Know_148,6
Know_98,Know_148,6
Know_94,Know_148,6
Know_130,Know_113,6
Know_308,Know_113,6
Know_301,Know_113,6
Know_301,Know_53,6
Know_51,Know_289,6
Know_135,Know_289,6
Know_131,Know_289,6
Know_88,Know_196,6
Know_46,Know_273,6
Know_54,Know_273,6
Know_55,Know_273,6
Know_40,Know_303,6
Know_34,Know_303,6
Know_75,Know_303,6
Know_8,Know_284,6
Know_252,Know_36,6
Know_217,Know_36,6
Know_13,Know_36,6
Know_10,Know_36,6
Know_196,Know_36,6
Know_35,Know_87,6
Know_63,Know_87,6
Know_52,Know_87,6
Know_25,Know_87,6
Know_301,Know_42,6
Know_308,Know_42,6
Know_130,Know_42,6
Know_11,Know_42,6
Know_7,Know_42,6
Know_11,Know_232,6
Know_221,Know_232,6
Know_220,Know_232,6
Know_334,Know_325,6
Know_330,Know_325,6
Know_331,Know_325,6
Know_333,Know_325,6
Know_348,Know_325,6
Know_332,Know_325,6
Know_147,Know_161,6
Know_190,Know_161,6
Know_146,Know_161,6
Know_144,Know_161,6
Know_145,Know_161,6
Know_189,Know_161,6
Know_42,Know_71,6
Know_107,Know_71,6
Know_108,Know_71,6
Know_40,Know_71,6
Know_109,Know_71,6
Know_27,Know_131,6
Know_223,Know_230,6
Know_30,Know_230,6
Know_222,Know_230,6
Know_31,Know_230,6
Know_297,Know_252,6
Know_12,Know_79,6
Know_36,Know_79,6
Know_217,Know_79,6
Know_35,Know_79,6
Know_37,Know_79,6
Know_259,Know_11,6
Know_262,Know_11,6
Know_261,Know_11,6
Know_249,Know_11,6
Know_219,Know_11,6
Know_260,Know_11,6
Know_263,Know_11,6
Know_54,Know_272,6
Know_46,Know_272,6
Know_55,Know_272,6
Know_46,Know_271,6
Know_54,Know_271,6
Know_55,Know_271,6
Know_334,Know_347,6
Know_333,Know_347,6
Know_348,Know_347,6
Know_331,Know_347,6
Know_332,Know_347,6
Know_330,Know_347,6
Know_46,Know_266,6
Know_54,Know_266,6
Know_55,Know_266,6
Know_31,Know_261,6
Know_2,Know_261,6
Know_32,Know_261,6
Know_29,Know_261,6
Know_38,Know_49,6
Know_1,Know_49,6
Know_221,Know_214,6
Know_29,Know_214,6
Know_220,Know_214,6
Know_30,Know_159,6
Know_61,Know_159,6
Know_161,Know_159,6
Know_86,Know_159,6
Know_162,Know_159,6
Know_51,Know_159,6
Know_174,Know_159,6
Know_74,Know_308,6
Know_61,Know_308,6
Know_296,Know_308,6
Know_102,Know_308,6
Know_249,Know_308,6
Know_8,Know_282,6
Know_216,Know_300,6
Know_31,Know_300,6
Know_30,Know_300,6
Know_46,Know_13,6
Know_301,Know_13,6
Know_252,Know_13,6
Know_49,Know_31,6
Know_67,Know_31,6
Know_300,Know_31,6
Know_196,Know_31,6
Know_79,Know_31,6
Know_174,Know_31,6
Know_302,Know_31,6
Know_192,Know_31,6
Know_102,Know_31,6
Know_304,Know_31,6
Know_332,Know_324,6
Know_348,Know_324,6
Know_330,Know_324,6
Know_331,Know_324,6
Know_334,Know_324,6
Know_333,Know_324,6
Know_34,Know_276,6
Know_295,Know_75,6
Know_74,Know_75,6
Know_23,Know_75,6
Know_296,Know_75,6
Know_33,Know_75,6
Know_294,Know_75,6
Know_293,Know_75,6
Know_327,Know_345,6
Know_31,Know_345,6
Know_137,Know_345,6
Know_328,Know_345,6
Know_40,Know_178,6
Know_21,Know_178,6
Know_50,Know_178,6
Know_69,Know_178,6
Know_294,Know_121,6
Know_293,Know_121,6
Know_296,Know_121,6
Know_74,Know_121,6
Know_295,Know_121,6
Know_104,Know_51,6
Know_159,Know_51,6
Know_51,Know_290,6
Know_131,Know_290,6
Know_135,Know_290,6
Know_63,Know_64,6
Know_48,Know_240,6
Know_16,Know_240,6
Know_137,Know_240,6
Know_229,Know_240,6
Know_228,Know_240,6
Know_15,Know_240,6
Know_17,Know_240,6
Know_227,Know_240,6
Know_6,Know_240,6
Know_201,Know_199,6
Know_200,Know_199,6
Know_48,Know_84,6
Know_30,Know_84,6
Know_52,Know_84,6
Know_47,Know_120,6
Know_93,Know_120,6
Know_174,Know_153,6
Know_29,Know_262,6
Know_31,Know_262,6
Know_32,Know_262,6
Know_2,Know_262,6
Know_189,Know_162,6
Know_190,Know_162,6
Know_145,Know_162,6
Know_144,Know_162,6
Know_146,Know_162,6
Know_147,Know_162,6
Know_337,Know_149,6
Know_47,Know_149,6
Know_104,Know_149,6
Know_336,Know_149,6
Know_20,Know_149,6
Know_214,Know_222,6
Know_221,Know_222,6
Know_29,Know_222,6
Know_176,Know_244,6
Know_177,Know_244,6
Know_245,Know_244,6
Know_25,Know_63,6
Know_29,Know_194,6
Know_196,Know_194,6
Know_8,Know_194,6
Know_191,Know_194,6
Know_46,Know_194,6
Know_219,Know_194,6
Know_31,Know_194,6
Know_249,Know_278,6
Know_289,Know_337,6
Know_6,Know_337,6
Know_37,Know_337,6
Know_30,Know_337,6
Know_290,Know_337,6
Know_21,Know_337,6
Know_252,Know_250,6
Know_219,Know_250,6
Know_40,Know_250,6
Know_50,Know_250,6
Know_29,Know_259,6
Know_31,Know_259,6
Know_2,Know_259,6
Know_32,Know_259,6
Know_317,Know_3,6
Know_87,Know_3,6
Know_315,Know_3,6
Know_316,Know_3,6
Know_149,Know_3,6
Know_163,Know_3,6
Know_6,Know_3,6
Know_219,Know_3,6
Know_50,Know_82,6
Know_196,Know_82,6
Know_184,Know_82,6
Know_30,Know_336,6
Know_289,Know_336,6
Know_6,Know_336,6
Know_21,Know_336,6
Know_37,Know_336,6
Know_290,Know_336,6
Know_68,Know_248,6
Know_241,Know_229,6
Know_243,Know_229,6
Know_242,Know_229,6
Know_231,Know_229,6
Know_240,Know_229,6
Know_28,Know_229,6
Know_52,Know_85,6
Know_48,Know_85,6
Know_30,Know_85,6
Know_8,Know_281,6
Know_64,Know_144,6
Know_161,Know_144,6
Know_308,Know_144,6
Know_3,Know_144,6
Know_162,Know_144,6
Know_104,Know_144,6
Know_30,Know_144,6
Know_61,Know_144,6
Know_92,Know_40,6
Know_232,Know_40,6
Know_233,Know_40,6
Know_214,Know_40,6
Know_33,Know_40,6
Know_135,Know_40,6
Know_93,Know_130,6
Know_20,Know_130,6
Know_268,Know_66,6
Know_272,Know_66,6
Know_266,Know_66,6
Know_271,Know_66,6
Know_267,Know_66,6
Know_269,Know_66,6
Know_92,Know_66,6
Know_273,Know_66,6
Know_270,Know_66,6
Know_32,Know_312,6
Know_47,Know_312,6
Know_46,Know_312,6
Know_46,Know_310,6
Know_25,Know_225,6
Know_68,Know_225,6
Know_8,Know_280,6
Know_17,Know_241,6
Know_228,Know_241,6
Know_227,Know_241,6
Know_137,Know_241,6
Know_48,Know_241,6
Know_6,Know_241,6
Know_229,Know_241,6
Know_16,Know_241,6
Know_15,Know_241,6
Know_228,Know_243,6
Know_137,Know_243,6
Know_17,Know_243,6
Know_16,Know_243,6
Know_227,Know_243,6
Know_6,Know_243,6
Know_15,Know_243,6
Know_229,Know_243,6
Know_48,Know_243,6
Know_29,Know_182,6
Know_8,Know_182,6
Know_46,Know_182,6
Know_31,Know_182,6
Know_219,Know_182,6
Know_31,Know_260,6
Know_32,Know_260,6
Know_29,Know_260,6
Know_2,Know_260,6
Know_74,Know_116,6
Know_294,Know_116,6
Know_54,Know_116,6
Know_65,Know_116,6
Know_46,Know_116,6
Know_149,Know_116,6
Know_293,Know_116,6
Know_55,Know_116,6
Know_296,Know_116,6
Know_31,Know_116,6
Know_295,Know_116,6
Know_66,Know_116,6
Know_191,Know_12,6
Know_92,Know_12,6
Know_216,Know_12,6
Know_228,Know_12,6
Know_229,Know_12,6
Know_227,Know_12,6
Know_219,Know_12,6
Know_39,Know_89,6
Know_76,Know_89,6
Know_21,Know_89,6
Know_193,Know_190,6
Know_35,Know_190,6
Know_194,Know_190,6
Know_216,Know_302,6
Know_31,Know_302,6
Know_30,Know_302,6
Know_12,Know_39,6
Know_89,Know_39,6
Know_35,Know_39,6
Know_37,Know_39,6
Know_36,Know_39,6
Know_79,Know_39,6
Know_16,Know_8,6
Know_180,Know_8,6
Know_6,Know_8,6
Know_179,Know_8,6
Know_15,Know_8,6
Know_178,Know_8,6
Know_17,Know_8,6
Know_161,Know_145,6
Know_3,Know_145,6
Know_61,Know_145,6
Know_162,Know_145,6
Know_30,Know_145,6
Know_104,Know_145,6
Know_308,Know_145,6
Know_64,Know_145,6
Know_190,Know_206,6
Know_189,Know_206,6
Know_31,Know_217,6
Know_89,Know_217,6
Know_30,Know_217,6
Know_303,Know_217,6
Know_135,Know_160,6
Know_28,Know_15,6
Know_40,Know_15,6
Know_38,Know_15,6
Know_308,Know_15,6
Know_37,Know_328,6
Know_196,Know_328,6
Know_43,Know_46,6
Know_8,Know_46,6
Know_174,Know_46,6
Know_184,Know_46,6
Know_217,Know_46,6
Know_332,Know_323,6
Know_330,Know_323,6
Know_334,Know_323,6
Know_333,Know_323,6
Know_348,Know_323,6
Know_331,Know_323,6
Know_88,Know_104,6
Know_27,Know_104,6
Know_35,Know_249,6
